source_pid,source_region_genre_id,source_position,source_pid_position,source_track_id,source_Track Name,source_Artist Name(s),source_audio_path,source_audio_relative_path,target_pid,target_region_genre_id,target_position,target_pid_position,target_track_id,target_Track Name,target_Artist Name(s),target_audio_path,target_audio_relative_path,label
7,hindi_study,8,7_8,7k3jpyYPnVnbO0p7iejWxL,Saadda Haq,Mohit Chauhan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\9. Saadda Haq.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\9. Saadda Haq.mp3,25,western_focus,34,25_34,13k2LSUYUuJq25wh0rdI2C,told u,nearly monday,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\88. told u.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\88. told u.mp3,0
7,hindi_study,9,7_9,01d8tSqJUrPlK1l8FwgsCF,Soorma Anthem,Shankar-Ehsaan-Loy;Shankar Mahadevan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\11. Soorma Anthem.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\11. Soorma Anthem.mp3,20,western_dj,93,20_93,07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),Calvin Harris;John Newman,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\93. Blame (feat. John Newman).mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\93. Blame (feat. John Newman).mp3,0
7,hindi_study,9,7_9,01d8tSqJUrPlK1l8FwgsCF,Soorma Anthem,Shankar-Ehsaan-Loy;Shankar Mahadevan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\11. Soorma Anthem.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\11. Soorma Anthem.mp3,23,western_focus,57,23_57,79Ku4Dwjn2UNHHoU9azKmS,Life as,Egon Alram,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\65. Life as.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\65. Life as.mp3,0
7,hindi_study,10,7_10,3pjZQfBShK7O01QvtQwmcg,Raftaarein,Vishal-Shekhar;Vishal Dadlani;Shekhar Ravjiani,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\13. Raftaarein.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\13. Raftaarein.mp3,8,hindi_study,42,8_42,4DvAqLQNC0kW3XT2EE69cY,Tum Tak - Lofi Flip,Deepanshu Ruhela;Swattrex;Javed Ali;A.R. Rahman,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\41. Tum Tak - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\41. Tum Tak - Lofi Flip.mp3,0
7,hindi_study,10,7_10,3pjZQfBShK7O01QvtQwmcg,Raftaarein,Vishal-Shekhar;Vishal Dadlani;Shekhar Ravjiani,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\13. Raftaarein.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\13. Raftaarein.mp3,28,western_sleep,46,28_46,3HvWaZsR3MitejkGX9J2QA,Over the Hills,Soothing Oasis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\46. Over the Hills.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\46. Over the Hills.mp3,0
7,hindi_study,11,7_11,0KtHnXQjYkHNDsjTX3XqLc,Bhaag Milkha Bhaag - Rock Version,Shankar-Ehsaan-Loy;Siddharth Mahadevan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\15. Bhaag Milkha Bhaag - Rock Version.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\15. Bhaag Milkha Bhaag - Rock Version.mp3,26,western_focus,93,26_93,1cJH9KgGIgrDSllmLluzoV,Still Dreaming of You,Giulia Romano,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\93. Still Dreaming of You.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\93. Still Dreaming of You.mp3,0
7,hindi_study,11,7_11,0KtHnXQjYkHNDsjTX3XqLc,Bhaag Milkha Bhaag - Rock Version,Shankar-Ehsaan-Loy;Siddharth Mahadevan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\15. Bhaag Milkha Bhaag - Rock Version.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\15. Bhaag Milkha Bhaag - Rock Version.mp3,20,western_dj,45,20_45,5VayHAvzwBx4i87c1twFjS,Seeti Maar,Jaspreet Jasz;Rita Thyagarajan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\45. Seeti Maar.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\45. Seeti Maar.mp3,0
7,hindi_study,12,7_12,0ls3NP6p33ZguJBvLT4o57,Chal Utth Bandeya,Sukhwinder Singh;Zeus;Raj Ranjodh,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\16. Chal Utth Bandeya.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\16. Chal Utth Bandeya.mp3,21,western_dj,35,21_35,4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),Pitbull;AFROJACK;Ne-Yo;Nayer,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\35. Give Me Everything (feat. Nayer).mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\35. Give Me Everything (feat. Nayer).mp3,0
7,hindi_study,12,7_12,0ls3NP6p33ZguJBvLT4o57,Chal Utth Bandeya,Sukhwinder Singh;Zeus;Raj Ranjodh,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\16. Chal Utth Bandeya.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\16. Chal Utth Bandeya.mp3,28,western_sleep,77,28_77,3hLD6Xv985SnPkFJ9lwyo4,In the Mist,Soothing Oasis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\77. In the Mist.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\77. In the Mist.mp3,0
7,hindi_study,13,7_13,5Gs6NY7QTgEq77V3DtPagv,Unstoppable Now,The Phantoms,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\17. Unstoppable Now.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\17. Unstoppable Now.mp3,24,western_focus,174,24_174,5MEw3LrunXi2JIs7XL706V,417 Hz Remove Negative Blocks,Mira Mindful,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\88. 417 Hz Remove Negative Blocks.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\88. 417 Hz Remove Negative Blocks.mp3,0
7,hindi_study,13,7_13,5Gs6NY7QTgEq77V3DtPagv,Unstoppable Now,The Phantoms,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\17. Unstoppable Now.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\17. Unstoppable Now.mp3,8,hindi_study,20,8_20,4LO5DjN6Tp3UkUvgESuy2t,Samjhawan,Jawad Ahmad;Shaarib Toshi;Arijit Singh;Shreya Ghoshal,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\19. Samjhawan.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\19. Samjhawan.mp3,0
7,hindi_study,14,7_14,4FcZBCb6dANhvsEnFlgJwG,"Ghamand Kar (From ""Tanhaji - The Unsung Warrior"")",Sachet Tandon;Parampara Tandon;Sachet-Parampara,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\18. Ghamand Kar (From _Tanhaji - The Unsung Warrior_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\18. Ghamand Kar (From _Tanhaji - The Unsung Warrior_).mp3,28,western_sleep,25,28_25,2xyZ6lvmrhSYJFkRcPDdJ4,Beauty,Avery's Ambient,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\25. Beauty.mp3,data\raw_playlist_songs_downloaded\western\sleep\Sleep Music for Deep Sleeping\25. Beauty.mp3,0
7,hindi_study,14,7_14,4FcZBCb6dANhvsEnFlgJwG,"Ghamand Kar (From ""Tanhaji - The Unsung Warrior"")",Sachet Tandon;Parampara Tandon;Sachet-Parampara,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\18. Ghamand Kar (From _Tanhaji - The Unsung Warrior_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\18. Ghamand Kar (From _Tanhaji - The Unsung Warrior_).mp3,9,hindi_study,10,9_10,4wIWWEhbdgKAxhR68eE0Ye,"Mast Magan (From ""2 States"")",Arijit Singh;Chinmayi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\12. Mast Magan (From _2 States_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\12. Mast Magan (From _2 States_).mp3,0
7,hindi_study,15,7_15,4XuVXSMJkiHJXqFsRDZ2w7,Maula Maula,"Rooshin Dalal, Sukhwinder Singh",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\19. Maula Maula.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\19. Maula Maula.mp3,15,western_chill_lyrics,5,15_5,4I1MhYsQQ71wkE5DiCWw5T,Stolen Seasons,Hazlett,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\20. Stolen Seasons.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\20. Stolen Seasons.mp3,0
7,hindi_study,15,7_15,4XuVXSMJkiHJXqFsRDZ2w7,Maula Maula,"Rooshin Dalal, Sukhwinder Singh",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\19. Maula Maula.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\19. Maula Maula.mp3,29,western_sleep,93,29_93,7D1Mpqf2bsb3NOrdIFt520,familiar places,ist;Unknown Melodiez;Righteousness,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\93. familiar places.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\93. familiar places.mp3,0
7,hindi_study,16,7_16,5rNa4JvSQIUVl34hDuA39v,Get Ready To Fight Again,Pranaay;Ginny Diwan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\20. Get Ready To Fight Again.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\20. Get Ready To Fight Again.mp3,19,western_dj,13,19_13,3fTCdHDRMd8j4lnICiEVgy,Closer,Sherman de Vries;Navaro;Brenda Mullen,"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\13. Closer.mp3","data\raw_playlist_songs_downloaded\western\dj\DJ Music 2026 _ Best DJ Mix, Club Remixes, Top DJ Songs, DJ Hits, DJ Anthems, DJ Playlist, DJ Beats\13. Closer.mp3",0
7,hindi_study,16,7_16,5rNa4JvSQIUVl34hDuA39v,Get Ready To Fight Again,Pranaay;Ginny Diwan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\20. Get Ready To Fight Again.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\20. Get Ready To Fight Again.mp3,9,hindi_study,34,9_34,0WdbnNKO0Jt4BZACSDQh44,"Ghungroo (From ""War"")",Vishal-Shekhar;Arijit Singh;Shilpa Rao;Kumaar,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\43. Ghungroo (From _War_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\43. Ghungroo (From _War_).mp3,0
7,hindi_study,17,7_17,3aozKh1z4SSZXAm7TpcXtk,Maa Tujhe Salaam,A.R. Rahman,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\21. Maa Tujhe Salaam.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\21. Maa Tujhe Salaam.mp3,26,western_focus,62,26_62,2qmKMYVvHxOQqW0GbMr5VR,Deep Blue,Ambrosiae,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\62. Deep Blue.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\62. Deep Blue.mp3,0
7,hindi_study,17,7_17,3aozKh1z4SSZXAm7TpcXtk,Maa Tujhe Salaam,A.R. Rahman,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\21. Maa Tujhe Salaam.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\21. Maa Tujhe Salaam.mp3,27,western_sleep,44,27_44,1KPAtV3E11Y3pbnzUOtO0d,Samjhawan - Lofi Flip,KSW;Arijit Singh;Shreya Ghoshal;Shaarib Toshi;Jawad Ahmad,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\44. Samjhawan - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\western\sleep\Lofi Sleeping Songs 😴 Romantic Slowed + Reverbed Hindi Lofi Songs\44. Samjhawan - Lofi Flip.mp3,0
7,hindi_study,18,7_18,5zlB4HfyZ4C5EbgbHPkYIN,Mila Toh Marega,Ravindra Upadhyay;Vishvesh Parmar;Sandeep Patil,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\22. Mila Toh Marega.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\22. Mila Toh Marega.mp3,15,western_chill_lyrics,90,15_90,1vG6jMgSoqT3zG9tuDrL2E,Spirit Cold,Tall Heights,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\26. Spirit Cold.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\26. Spirit Cold.mp3,0
7,hindi_study,18,7_18,5zlB4HfyZ4C5EbgbHPkYIN,Mila Toh Marega,Ravindra Upadhyay;Vishvesh Parmar;Sandeep Patil,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\22. Mila Toh Marega.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\22. Mila Toh Marega.mp3,29,western_sleep,49,29_49,3OS2HWmvG7C5b9qRpElstO,last letter,EVILTIME;Domnxn,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\49. last letter.mp3,data\raw_playlist_songs_downloaded\western\sleep\Songs that WILL put you to SLEEP... (100% GUARANTEE!!) 😴\49. last letter.mp3,0
7,hindi_study,19,7_19,140C5VkKklxTT5TU2nKPds,Kalki - Revisted Theme,Jakes Bejoy,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\23. Kalki - Revisted Theme.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\23. Kalki - Revisted Theme.mp3,9,hindi_study,5,9_5,0pWcUM0z72DhTW7j0fa0QM,Besabriyaan,Armaan Malik;Amaal Mallik;Manoj Muntashir,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\7. Besabriyaan.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\7. Besabriyaan.mp3,0
7,hindi_study,19,7_19,140C5VkKklxTT5TU2nKPds,Kalki - Revisted Theme,Jakes Bejoy,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\23. Kalki - Revisted Theme.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\23. Kalki - Revisted Theme.mp3,25,western_focus,16,25_16,6c2b8GZQpyu0fsahsXXJKO,reasonable accomplishment,C-90,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Focus Flow\38. reasonable accomplishment.mp3,data\raw_playlist_songs_downloaded\western\focus\Focus Flow\38. reasonable accomplishment.mp3,0
7,hindi_study,20,7_20,2T09SGsKR0gAeRr5k5rfUL,Aag Hun Main,Santhosh Narayanan;Suraj Jagan;Arunraja Kamaraj,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\24. Aag Hun Main.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\24. Aag Hun Main.mp3,18,western_chill_lyrics,89,18_89,7ctROU9Cit8yXawvYQgkIh,Call On Me,Daniel Caesar,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\56. Call On Me.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\56. Call On Me.mp3,0
7,hindi_study,20,7_20,2T09SGsKR0gAeRr5k5rfUL,Aag Hun Main,Santhosh Narayanan;Suraj Jagan;Arunraja Kamaraj,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\24. Aag Hun Main.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\24. Aag Hun Main.mp3,18,western_chill_lyrics,73,18_73,7t7QJFQLHJWCiHBswHnbzZ,hospital beach,Cottonwood Firing Squad,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\38. hospital beach.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\38. hospital beach.mp3,0
7,hindi_study,21,7_21,1gjqG4t0xjcVw79NJZ1KVA,Shiva Mantra Ghanapaatha,Uma Mohan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\25. Shiva Mantra Ghanapaatha.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\25. Shiva Mantra Ghanapaatha.mp3,18,western_chill_lyrics,2,18_2,1moHlZMn9WeOA3uel2UBWM,Beck n Call,waterbaby;ttoh,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\2. Beck n Call.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie Chillout\2. Beck n Call.mp3,0
7,hindi_study,21,7_21,1gjqG4t0xjcVw79NJZ1KVA,Shiva Mantra Ghanapaatha,Uma Mohan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\25. Shiva Mantra Ghanapaatha.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\25. Shiva Mantra Ghanapaatha.mp3,20,western_dj,21,20_21,1Vb4HQnN2kZ5Y2KgYF5TDV,No Lie,Sean Paul;Dua Lipa,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\DJ Songs\21. No Lie.mp3,data\raw_playlist_songs_downloaded\western\dj\DJ Songs\21. No Lie.mp3,0
7,hindi_study,22,7_22,1PZZtXR7nsNIyRcqd7UeiF,Aarambh,Piyush Mishra,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\26. Aarambh.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\26. Aarambh.mp3,26,western_focus,98,26_98,4cyhuoZvaQcdF2hXqduc36,Arches,Ren Lockhart,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\98. Arches.mp3,data\raw_playlist_songs_downloaded\western\focus\Instrumental Study\98. Arches.mp3,0
7,hindi_study,22,7_22,1PZZtXR7nsNIyRcqd7UeiF,Aarambh,Piyush Mishra,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\26. Aarambh.mp3,data\raw_playlist_songs_downloaded\hindi\study\Gym workout Hindi songs\26. Aarambh.mp3,21,western_dj,14,21_14,4bM76rICH21d0LssB9vvrN,Escape With Me,dani perez;leo maneo,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\14. Escape With Me.mp3,data\raw_playlist_songs_downloaded\western\dj\ENGLISH CLUB SONGS\14. Escape With Me.mp3,0
