audio_path,audio_relative_path,region,category,downloaded_playlist_name,downloaded_position,downloaded_title,filename
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\64. Krishna Theme (Flute).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\64. Krishna Theme (Flute).mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,64,Krishna Theme (Flute),64. Krishna Theme (Flute).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\65. Raat Akeli Thi (From _Merry Christmas_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\65. Raat Akeli Thi (From _Merry Christmas_).mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,65,Raat Akeli Thi (From _Merry Christmas_),65. Raat Akeli Thi (From _Merry Christmas_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\66. Toh Phir Aao.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\66. Toh Phir Aao.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,66,Toh Phir Aao,66. Toh Phir Aao.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\67. Bin Tere.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\67. Bin Tere.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,67,Bin Tere,67. Bin Tere.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\68. Manwa Laage.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\68. Manwa Laage.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,68,Manwa Laage,68. Manwa Laage.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\69. Zara Zara.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\69. Zara Zara.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,69,Zara Zara,69. Zara Zara.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\70. Iktara.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\70. Iktara.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,70,Iktara,70. Iktara.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\71. Dil Ko Karaar Aaya (From _Sukoon_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\71. Dil Ko Karaar Aaya (From _Sukoon_).mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,71,Dil Ko Karaar Aaya (From _Sukoon_),71. Dil Ko Karaar Aaya (From _Sukoon_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\72. Pee Loon.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\72. Pee Loon.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,72,Pee Loon,72. Pee Loon.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\73. Bulleya.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\73. Bulleya.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,73,Bulleya,73. Bulleya.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\74. O Ri Chiraiya.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\74. O Ri Chiraiya.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,74,O Ri Chiraiya,74. O Ri Chiraiya.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\75. Maahi Ve.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\75. Maahi Ve.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,75,Maahi Ve,75. Maahi Ve.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\76. Noor E Khuda.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\76. Noor E Khuda.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,76,Noor E Khuda,76. Noor E Khuda.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\77. Aas Paas Khuda.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\77. Aas Paas Khuda.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,77,Aas Paas Khuda,77. Aas Paas Khuda.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\78. Sooiyan.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\78. Sooiyan.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,78,Sooiyan,78. Sooiyan.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\79. Saiyyan.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\79. Saiyyan.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,79,Saiyyan,79. Saiyyan.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\80. Tujh Mein Rab Dikhta Hai.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\80. Tujh Mein Rab Dikhta Hai.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,80,Tujh Mein Rab Dikhta Hai,80. Tujh Mein Rab Dikhta Hai.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\81. Mast Magan.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\81. Mast Magan.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,81,Mast Magan,81. Mast Magan.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\82. Zehnaseeb.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\82. Zehnaseeb.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,82,Zehnaseeb,82. Zehnaseeb.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\83. Jiyein Kyun.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\83. Jiyein Kyun.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,83,Jiyein Kyun,83. Jiyein Kyun.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\84. Moh Moh Ke Dhaage (Male).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\84. Moh Moh Ke Dhaage (Male).mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,84,Moh Moh Ke Dhaage (Male),84. Moh Moh Ke Dhaage (Male).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\85. Tujhe Kitna Chahne Lage (From _Kabir Singh_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\85. Tujhe Kitna Chahne Lage (From _Kabir Singh_).mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,85,Tujhe Kitna Chahne Lage (From _Kabir Singh_),85. Tujhe Kitna Chahne Lage (From _Kabir Singh_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\86. Mann Ki Lagan.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\86. Mann Ki Lagan.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,86,Mann Ki Lagan,86. Mann Ki Lagan.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\87. Saathiyaa.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Peaceful & Soft Hindi Songs\87. Saathiyaa.mp3,hindi,chill_lyrics,Peaceful & Soft Hindi Songs,87,Saathiyaa,87. Saathiyaa.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\1. Chaleya (From _Jawan_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\1. Chaleya (From _Jawan_).mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,1,Chaleya (From _Jawan_),1. Chaleya (From _Jawan_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\2. Kabira.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\2. Kabira.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,2,Kabira,2. Kabira.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\3. Saiyaara (From _Saiyaara_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\3. Saiyaara (From _Saiyaara_).mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,3,Saiyaara (From _Saiyaara_),3. Saiyaara (From _Saiyaara_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\4. Pardesiya - From _Param Sundari_.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\4. Pardesiya - From _Param Sundari_.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,4,Pardesiya - From _Param Sundari_,4. Pardesiya - From _Param Sundari_.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\5. Sitaare (From _Ikkis_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\5. Sitaare (From _Ikkis_).mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,5,Sitaare (From _Ikkis_),5. Sitaare (From _Ikkis_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\6. Gehra Hua (From _Dhurandhar_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\6. Gehra Hua (From _Dhurandhar_).mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,6,Gehra Hua (From _Dhurandhar_),6. Gehra Hua (From _Dhurandhar_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\7. Ek Din Title Track - From _Ek Din_.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\7. Ek Din Title Track - From _Ek Din_.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,7,Ek Din Title Track - From _Ek Din_,7. Ek Din Title Track - From _Ek Din_.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\8. Iss Tarah.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\8. Iss Tarah.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,8,Iss Tarah,8. Iss Tarah.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\9. For A Reason.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\9. For A Reason.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,9,For A Reason,9. For A Reason.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\10. Jugraafiya - From _Super 30_.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\10. Jugraafiya - From _Super 30_.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,10,Jugraafiya - From _Super 30_,10. Jugraafiya - From _Super 30_.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\11. Ishq Hai.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\11. Ishq Hai.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,11,Ishq Hai,11. Ishq Hai.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\12. Sapphire.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\12. Sapphire.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,12,Sapphire,12. Sapphire.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\13. Chandaniya [From _Master Of Melody_] (Feat. Ashish Chanchlani and Elli AvrRam).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\13. Chandaniya [From _Master Of Melody_] (Feat. Ashish Chanchlani and Elli AvrRam).mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,13,Chandaniya [From _Master Of Melody_] (Feat. Ashish Chanchlani and Elli AvrRam),13. Chandaniya [From _Master Of Melody_] (Feat. Ashish Chanchlani and Elli AvrRam).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\14. Tum Ho Toh (From _Saiyaara_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\14. Tum Ho Toh (From _Saiyaara_).mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,14,Tum Ho Toh (From _Saiyaara_),14. Tum Ho Toh (From _Saiyaara_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\15. Raanjhan (From _Do Patti_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\15. Raanjhan (From _Do Patti_).mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,15,Raanjhan (From _Do Patti_),15. Raanjhan (From _Do Patti_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\16. Humsafar (From _Saiyaara_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\16. Humsafar (From _Saiyaara_).mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,16,Humsafar (From _Saiyaara_),16. Humsafar (From _Saiyaara_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\17. Raanjhana.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\17. Raanjhana.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,17,Raanjhana,17. Raanjhana.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\18. Preet Re - From _Dhadak 2_.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\18. Preet Re - From _Dhadak 2_.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,18,Preet Re - From _Dhadak 2_,18. Preet Re - From _Dhadak 2_.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\19. Saawariya.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\19. Saawariya.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,19,Saawariya,19. Saawariya.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\20. Sahiba.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\20. Sahiba.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,20,Sahiba,20. Sahiba.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\21. Meri Kahani.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\21. Meri Kahani.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,21,Meri Kahani,21. Meri Kahani.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\22. Meethi Boliyaan - From _Kai Po Che_.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\22. Meethi Boliyaan - From _Kai Po Che_.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,22,Meethi Boliyaan - From _Kai Po Che_,22. Meethi Boliyaan - From _Kai Po Che_.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\23. Sahiba.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\23. Sahiba.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,23,Sahiba,23. Sahiba.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\24. Sajni (From _Laapataa Ladies_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\24. Sajni (From _Laapataa Ladies_).mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,24,Sajni (From _Laapataa Ladies_),24. Sajni (From _Laapataa Ladies_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\25. Tose Naina.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\25. Tose Naina.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,25,Tose Naina,25. Tose Naina.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\26. Tenu Sang Rakhna (From _Jigra_).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\26. Tenu Sang Rakhna (From _Jigra_).mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,26,Tenu Sang Rakhna (From _Jigra_),26. Tenu Sang Rakhna (From _Jigra_).mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\27. Gharr.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\27. Gharr.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,27,Gharr,27. Gharr.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\28. Dooriyon.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\28. Dooriyon.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,28,Dooriyon,28. Dooriyon.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\29. Pal Pal.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\29. Pal Pal.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,29,Pal Pal,29. Pal Pal.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\30. Heeriye (feat. Arijit Singh).mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\30. Heeriye (feat. Arijit Singh).mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,30,Heeriye (feat. Arijit Singh),30. Heeriye (feat. Arijit Singh).mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\31. Daira - City Sessions, Vol. 2 (Side A).mp3","data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\31. Daira - City Sessions, Vol. 2 (Side A).mp3",hindi,chill_lyrics,Soft & Slow Hindi Songs,31,"Daira - City Sessions, Vol. 2 (Side A)","31. Daira - City Sessions, Vol. 2 (Side A).mp3"
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\32. bargad.mp3,data\raw_playlist_songs_downloaded\hindi\chill_lyrics\Soft & Slow Hindi Songs\32. bargad.mp3,hindi,chill_lyrics,Soft & Slow Hindi Songs,32,bargad,32. bargad.mp3
